ppc0064	427050.0	6654900.0	132.348945615	1	1	1	86.4	8.64	0.2	1e-05
ppc0065	427050.0	6654925.0	131.71765137	1	1	1	86.4	8.64	0.2	1e-05
ppc0066	427050.0	6654950.0	130.503845215	1	1	1	86.4	8.64	0.2	1e-05
ppc0067	427050.0	6654975.0	131.888496395	1	1	1	86.4	8.64	0.2	1e-05
ppc0068	427050.0	6655000.0	132.48510361	1	1	1	86.4	8.64	0.2	1e-05
ppc0069	427050.0	6655025.0	132.94654846	1	1	1	86.4	8.64	0.2	1e-05
ppc0070	427075.0	6654725.0	129.551353455	1	1	1	86.4	8.64	0.2	1e-05
ppc0071	427075.0	6654750.0	129.21024703999998	1	1	1	86.4	8.64	0.2	1e-05
ppc0072	427075.0	6654775.0	129.31420135500002	1	1	1	86.4	8.64	0.2	1e-05
ppc0073	427075.0	6654800.0	129.50454711499998	1	1	1	86.4	8.64	0.2	1e-05
ppc0074	427075.0	6654825.0	131.934497835	1	1	1	86.4	8.64	0.2	1e-05
ppc0075	427075.0	6654850.0	132.55155182	1	1	1	86.4	8.64	0.2	1e-05
ppc0076	427075.0	6654875.0	132.65240097	1	1	1	86.4	8.64	0.2	1e-05
ppc0077	427075.0	6654900.0	132.607746125	1	1	1	86.4	8.64	0.2	1e-05
ppc0078	427075.0	6654925.0	132.10784912	1	1	1	86.4	8.64	0.2	1e-05
ppc0079	427075.0	6654950.0	130.58570099	1	1	1	86.4	8.64	0.2	1e-05
ppc0080	427075.0	6654975.0	132.237895965	1	1	1	86.4	8.64	0.2	1e-05
ppc0081	427075.0	6655000.0	133.00105285499998	1	1	1	86.4	8.64	0.2	1e-05
ppc0082	427075.0	6655025.0	133.695251465	1	1	1	86.4	8.64	0.2	1e-05
ppc0083	427100.0	6654725.0	130.15914917	1	1	1	86.4	8.64	0.2	1e-05
ppc0084	427100.0	6654750.0	129.915798185	1	1	1	86.4	8.64	0.2	1e-05
ppc0085	427100.0	6654775.0	129.58774947999999	1	1	1	86.4	8.64	0.2	1e-05
ppc0086	427100.0	6654800.0	129.82929993	1	1	1	86.4	8.64	0.2	1e-05
ppc0087	427100.0	6654825.0	132.103652955	1	1	1	86.4	8.64	0.2	1e-05
ppc0088	427100.0	6654850.0	133.10000229	1	1	1	86.4	8.64	0.2	1e-05
ppc0089	427100.0	6654875.0	132.874248505	1	1	1	86.4	8.64	0.2	1e-05
ppc0090	427100.0	6654900.0	133.076946255	1	1	1	86.4	8.64	0.2	1e-05
ppc0091	427100.0	6654925.0	132.743099215	1	1	1	86.4	8.64	0.2	1e-05
ppc0092	427100.0	6654950.0	130.47909927	1	1	1	86.4	8.64	0.2	1e-05
ppc0093	427100.0	6654975.0	133.10165405499998	1	1	1	86.4	8.64	0.2	1e-05
ppc0094	427100.0	6655000.0	133.675601955	1	1	1	86.4	8.64	0.2	1e-05
ppc0095	427100.0	6655025.0	134.10535049499998	1	1	1	86.4	8.64	0.2	1e-05
ppc0096	427125.0	6654725.0	130.481601715	1	1	1	86.4	8.64	0.2	1e-05
ppc0097	427125.0	6654750.0	130.29274749500001	1	1	1	86.4	8.64	0.2	1e-05
ppc0098	427125.0	6654775.0	130.19000244	1	1	1	86.4	8.64	0.2	1e-05
ppc0099	427125.0	6654800.0	130.55814743000002	1	1	1	86.4	8.64	0.2	1e-05
ppc0100	427125.0	6654825.0	132.422100065	1	1	1	86.4	8.64	0.2	1e-05
ppc0101	427125.0	6654850.0	133.55924987999998	1	1	1	86.4	8.64	0.2	1e-05
ppc0102	427125.0	6654875.0	133.884304045	1	1	1	86.4	8.64	0.2	1e-05
ppc0103	427125.0	6654900.0	133.48500061	1	1	1	86.4	8.64	0.2	1e-05
ppc0104	427125.0	6654925.0	133.362247465	1	1	1	86.4	8.64	0.2	1e-05
ppc0105	427125.0	6654950.0	131.12050247000002	1	1	1	86.4	8.64	0.2	1e-05
ppc0106	427125.0	6654975.0	132.674896245	1	1	1	86.4	8.64	0.2	1e-05
ppc0107	427125.0	6655000.0	133.75810242	1	1	1	86.4	8.64	0.2	1e-05
ppc0108	427125.0	6655025.0	134.51474761999998	1	1	1	86.4	8.64	0.2	1e-05
ppc0109	427150.0	6654725.0	130.594547275	1	1	1	86.4	8.64	0.2	1e-05
ppc0110	427150.0	6654750.0	130.68930054	1	1	1	86.4	8.64	0.2	1e-05
ppc0111	427150.0	6654775.0	130.91400146499998	1	1	1	86.4	8.64	0.2	1e-05
ppc0112	427150.0	6654800.0	131.413398745	1	1	1	86.4	8.64	0.2	1e-05
ppc0113	427150.0	6654825.0	132.270851135	1	1	1	86.4	8.64	0.2	1e-05
ppc0114	427150.0	6654850.0	132.66939925999998	1	1	1	86.4	8.64	0.2	1e-05
ppc0115	427150.0	6654875.0	133.58070373500001	1	1	1	86.4	8.64	0.2	1e-05
ppc0116	427150.0	6654900.0	134.114002225	1	1	1	86.4	8.64	0.2	1e-05
ppc0117	427150.0	6654925.0	133.720500945	1	1	1	86.4	8.64	0.2	1e-05
ppc0118	427150.0	6654950.0	131.131801605	1	1	1	86.4	8.64	0.2	1e-05
ppc0119	427150.0	6654975.0	133.281547545	1	1	1	86.4	8.64	0.2	1e-05
ppc0120	427150.0	6655000.0	133.80654907000002	1	1	1	86.4	8.64	0.2	1e-05
ppc0121	427150.0	6655025.0	135.35025024499998	1	1	1	86.4	8.64	0.2	1e-05
ppc0122	427175.0	6654725.0	132.35540008499999	1	1	1	86.4	8.64	0.2	1e-05
ppc0123	427175.0	6654750.0	131.20475388	1	1	1	86.4	8.64	0.2	1e-05
ppc0124	427175.0	6654775.0	131.152103425	1	1	1	86.4	8.64	0.2	1e-05
ppc0125	427175.0	6654800.0	131.21739578	1	1	1	86.4	8.64	0.2	1e-05
ppc0126	427175.0	6654825.0	132.12345123	1	1	1	86.4	8.64	0.2	1e-05
ppc0127	427175.0	6654850.0	134.448547365	1	1	1	86.4	8.64	0.2	1e-05
ppc0128	427175.0	6654875.0	135.735404965	1	1	1	86.4	8.64	0.2	1e-05
ppc0129	427175.0	6654900.0	136.27405548500002	1	1	1	86.4	8.64	0.2	1e-05
ppc0130	427175.0	6654925.0	134.859199525	1	1	1	86.4	8.64	0.2	1e-05
ppc0131	427175.0	6654950.0	131.352149965	1	1	1	86.4	8.64	0.2	1e-05
ppc0132	427175.0	6654975.0	132.14935303	1	1	1	86.4	8.64	0.2	1e-05
ppc0133	427175.0	6655000.0	134.87660217	1	1	1	86.4	8.64	0.2	1e-05
ppc0134	427175.0	6655025.0	135.41960144	1	1	1	86.4	8.64	0.2	1e-05
ppc0135	427175.0	6655050.0	136.402900695	1	1	1	86.4	8.64	0.2	1e-05
ppc0136	427200.0	6654725.0	133.427101135	1	1	1	86.4	8.64	0.2	1e-05
ppc0137	427200.0	6654750.0	131.454502105	1	1	1	86.4	8.64	0.2	1e-05
ppc0138	427200.0	6654775.0	131.23970032	1	1	1	86.4	8.64	0.2	1e-05
ppc0139	427200.0	6654800.0	131.63829803	1	1	1	86.4	8.64	0.2	1e-05
ppc0140	427200.0	6654825.0	132.394245145	1	1	1	86.4	8.64	0.2	1e-05
ppc0141	427200.0	6654850.0	134.82614898499997	1	1	1	86.4	8.64	0.2	1e-05
ppc0142	427200.0	6654875.0	136.566543575	1	1	1	86.4	8.64	0.2	1e-05
ppc0143	427200.0	6654900.0	136.66275024499998	1	1	1	86.4	8.64	0.2	1e-05
ppc0144	427200.0	6654925.0	132.83180237	1	1	1	86.4	8.64	0.2	1e-05
ppc0145	427200.0	6654950.0	131.852500915	1	1	1	86.4	8.64	0.2	1e-05
ppc0146	427200.0	6654975.0	134.97729492	1	1	1	86.4	8.64	0.2	1e-05
ppc0147	427200.0	6655000.0	135.6542511	1	1	1	86.4	8.64	0.2	1e-05
ppc0148	427200.0	6655025.0	136.54294586	1	1	1	86.4	8.64	0.2	1e-05
ppc0149	427200.0	6655050.0	137.546195985	1	1	1	86.4	8.64	0.2	1e-05
ppc0150	427200.0	6655075.0	137.359199525	1	1	1	86.4	8.64	0.2	1e-05
ppc0151	427225.0	6654725.0	134.25399780499998	1	1	1	86.4	8.64	0.2	1e-05
ppc0152	427225.0	6654750.0	132.106452945	1	1	1	86.4	8.64	0.2	1e-05
ppc0153	427225.0	6654775.0	132.13030243	1	1	1	86.4	8.64	0.2	1e-05
ppc0154	427225.0	6654800.0	132.505348205	1	1	1	86.4	8.64	0.2	1e-05
ppc0155	427225.0	6654825.0	133.235797885	1	1	1	86.4	8.64	0.2	1e-05
ppc0156	427225.0	6654850.0	135.61450195499998	1	1	1	86.4	8.64	0.2	1e-05
ppc0157	427225.0	6654875.0	136.80519866999998	1	1	1	86.4	8.64	0.2	1e-05
ppc0158	427225.0	6654900.0	133.377052305	1	1	1	86.4	8.64	0.2	1e-05
ppc0159	427225.0	6654925.0	132.43014526000002	1	1	1	86.4	8.64	0.2	1e-05
ppc0160	427225.0	6654950.0	132.53164672999998	1	1	1	86.4	8.64	0.2	1e-05
ppc0161	427225.0	6654975.0	135.26725006499998	1	1	1	86.4	8.64	0.2	1e-05
ppc0162	427225.0	6655000.0	136.482704165	1	1	1	86.4	8.64	0.2	1e-05
ppc0163	427225.0	6655025.0	137.6753006	1	1	1	86.4	8.64	0.2	1e-05
ppc0164	427225.0	6655050.0	138.13044739	1	1	1	86.4	8.64	0.2	1e-05
ppc0165	427225.0	6655075.0	138.442253115	1	1	1	86.4	8.64	0.2	1e-05
ppc0166	427225.0	6655100.0	138.46295166	1	1	1	86.4	8.64	0.2	1e-05
ppc0167	427250.0	6654725.0	134.215595245	1	1	1	86.4	8.64	0.2	1e-05
ppc0168	427250.0	6654750.0	132.784950255	1	1	1	86.4	8.64	0.2	1e-05
ppc0169	427250.0	6654775.0	133.35184859999998	1	1	1	86.4	8.64	0.2	1e-05
ppc0170	427250.0	6654800.0	133.4477005	1	1	1	86.4	8.64	0.2	1e-05
ppc0171	427250.0	6654825.0	134.80005646	1	1	1	86.4	8.64	0.2	1e-05
ppc0172	427250.0	6654850.0	136.34680176	1	1	1	86.4	8.64	0.2	1e-05
ppc0173	427250.0	6654875.0	137.98024749500001	1	1	1	86.4	8.64	0.2	1e-05
ppc0174	427250.0	6654900.0	135.89865112500001	1	1	1	86.4	8.64	0.2	1e-05
ppc0175	427250.0	6654925.0	132.04225159	1	1	1	86.4	8.64	0.2	1e-05
ppc0176	427250.0	6654950.0	132.18569946	1	1	1	86.4	8.64	0.2	1e-05
ppc0177	427250.0	6654975.0	134.17544556000001	1	1	1	86.4	8.64	0.2	1e-05
ppc0178	427250.0	6655000.0	136.10794830499998	1	1	1	86.4	8.64	0.2	1e-05
ppc0179	427250.0	6655025.0	137.88289642	1	1	1	86.4	8.64	0.2	1e-05
ppc0180	427250.0	6655050.0	138.1894989	1	1	1	86.4	8.64	0.2	1e-05
ppc0181	427250.0	6655075.0	139.09425354	1	1	1	86.4	8.64	0.2	1e-05
ppc0182	427250.0	6655100.0	139.90869903499998	1	1	1	86.4	8.64	0.2	1e-05
ppc0183	427250.0	6655125.0	140.550750735	1	1	1	86.4	8.64	0.2	1e-05
ppc0184	427275.0	6654725.0	134.903503415	1	1	1	86.4	8.64	0.2	1e-05
ppc0185	427275.0	6654750.0	136.4388504	1	1	1	86.4	8.64	0.2	1e-05
ppc0186	427275.0	6654775.0	135.92894745	1	1	1	86.4	8.64	0.2	1e-05
ppc0187	427275.0	6654800.0	135.78404998500002	1	1	1	86.4	8.64	0.2	1e-05
ppc0188	427275.0	6654825.0	135.918800355	1	1	1	86.4	8.64	0.2	1e-05
ppc0189	427275.0	6654850.0	137.781600955	1	1	1	86.4	8.64	0.2	1e-05
ppc0190	427275.0	6654875.0	138.62319946	1	1	1	86.4	8.64	0.2	1e-05
ppc0191	427275.0	6654900.0	137.147247315	1	1	1	86.4	8.64	0.2	1e-05
ppc0192	427275.0	6654925.0	132.510650635	1	1	1	86.4	8.64	0.2	1e-05
ppc0193	427275.0	6654950.0	131.75225067	1	1	1	86.4	8.64	0.2	1e-05
ppc0194	427275.0	6654975.0	131.772548675	1	1	1	86.4	8.64	0.2	1e-05
ppc0195	427275.0	6655000.0	134.82194519	1	1	1	86.4	8.64	0.2	1e-05
ppc0196	427275.0	6655025.0	137.25259399499998	1	1	1	86.4	8.64	0.2	1e-05
ppc0197	427275.0	6655050.0	138.6825943	1	1	1	86.4	8.64	0.2	1e-05
ppc0198	427275.0	6655075.0	139.680397035	1	1	1	86.4	8.64	0.2	1e-05
ppc0199	427275.0	6655100.0	140.743850705	1	1	1	86.4	8.64	0.2	1e-05
ppc0200	427275.0	6655125.0	141.730049135	1	1	1	86.4	8.64	0.2	1e-05
ppc0201	427275.0	6655150.0	141.80660248	1	1	1	86.4	8.64	0.2	1e-05
ppc0202	427300.0	6654725.0	138.19885254000002	1	1	1	86.4	8.64	0.2	1e-05
ppc0203	427300.0	6654750.0	138.441345215	1	1	1	86.4	8.64	0.2	1e-05
ppc0204	427300.0	6654775.0	138.94429779	1	1	1	86.4	8.64	0.2	1e-05
ppc0205	427300.0	6654800.0	138.1704483	1	1	1	86.4	8.64	0.2	1e-05
ppc0206	427300.0	6654825.0	139.011894225	1	1	1	86.4	8.64	0.2	1e-05
ppc0207	427300.0	6654850.0	139.82099914499997	1	1	1	86.4	8.64	0.2	1e-05
ppc0208	427300.0	6654875.0	139.47140503	1	1	1	86.4	8.64	0.2	1e-05
ppc0209	427300.0	6654900.0	138.170547485	1	1	1	86.4	8.64	0.2	1e-05
ppc0210	427300.0	6654925.0	136.20389557	1	1	1	86.4	8.64	0.2	1e-05
ppc0211	427300.0	6654950.0	133.16169739	1	1	1	86.4	8.64	0.2	1e-05
ppc0212	427300.0	6654975.0	131.524902345	1	1	1	86.4	8.64	0.2	1e-05
ppc0213	427300.0	6655000.0	131.968700405	1	1	1	86.4	8.64	0.2	1e-05
ppc0214	427300.0	6655025.0	136.18119812	1	1	1	86.4	8.64	0.2	1e-05
ppc0215	427300.0	6655050.0	139.03744507	1	1	1	86.4	8.64	0.2	1e-05
ppc0216	427300.0	6655075.0	140.35390472	1	1	1	86.4	8.64	0.2	1e-05
ppc0217	427300.0	6655100.0	141.39074707	1	1	1	86.4	8.64	0.2	1e-05
ppc0218	427300.0	6655125.0	142.114845275	1	1	1	86.4	8.64	0.2	1e-05
ppc0219	427300.0	6655150.0	142.74569702	1	1	1	86.4	8.64	0.2	1e-05
ppc0220	427300.0	6655175.0	143.178253175	1	1	1	86.4	8.64	0.2	1e-05
ppc0221	427325.0	6654725.0	140.904197695	1	1	1	86.4	8.64	0.2	1e-05
ppc0222	427325.0	6654750.0	141.083900455	1	1	1	86.4	8.64	0.2	1e-05
ppc0223	427325.0	6654775.0	140.5569458	1	1	1	86.4	8.64	0.2	1e-05
ppc0224	427325.0	6654800.0	141.08805084	1	1	1	86.4	8.64	0.2	1e-05
ppc0225	427325.0	6654825.0	140.84539795	1	1	1	86.4	8.64	0.2	1e-05
ppc0226	427325.0	6654850.0	140.6174469	1	1	1	86.4	8.64	0.2	1e-05
ppc0227	427325.0	6654875.0	139.25695037999998	1	1	1	86.4	8.64	0.2	1e-05
ppc0228	427325.0	6654900.0	138.18030548000002	1	1	1	86.4	8.64	0.2	1e-05
ppc0229	427325.0	6654925.0	137.244651795	1	1	1	86.4	8.64	0.2	1e-05
ppc0230	427325.0	6654950.0	134.20190430000002	1	1	1	86.4	8.64	0.2	1e-05
ppc0231	427325.0	6654975.0	131.903701785	1	1	1	86.4	8.64	0.2	1e-05
ppc0232	427325.0	6655000.0	132.25019836500002	1	1	1	86.4	8.64	0.2	1e-05
ppc0233	427325.0	6655025.0	135.98310089	1	1	1	86.4	8.64	0.2	1e-05
ppc0234	427325.0	6655050.0	139.18270110999998	1	1	1	86.4	8.64	0.2	1e-05
ppc0235	427325.0	6655075.0	140.50770569	1	1	1	86.4	8.64	0.2	1e-05
ppc0236	427325.0	6655100.0	141.672698975	1	1	1	86.4	8.64	0.2	1e-05
ppc0237	427325.0	6655125.0	142.74295044000002	1	1	1	86.4	8.64	0.2	1e-05
ppc0238	427325.0	6655150.0	143.412597655	1	1	1	86.4	8.64	0.2	1e-05
ppc0239	427325.0	6655175.0	143.72555542	1	1	1	86.4	8.64	0.2	1e-05
ppc0240	427325.0	6655200.0	143.63580322	1	1	1	86.4	8.64	0.2	1e-05
ppc0241	427350.0	6654725.0	141.261047365	1	1	1	86.4	8.64	0.2	1e-05
ppc0242	427350.0	6654750.0	142.570747375	1	1	1	86.4	8.64	0.2	1e-05
ppc0243	427350.0	6654775.0	142.67739868	1	1	1	86.4	8.64	0.2	1e-05
ppc0244	427350.0	6654800.0	142.555000305	1	1	1	86.4	8.64	0.2	1e-05
ppc0245	427350.0	6654825.0	142.524848935	1	1	1	86.4	8.64	0.2	1e-05
ppc0246	427350.0	6654850.0	141.50185394	1	1	1	86.4	8.64	0.2	1e-05
ppc0247	427350.0	6654875.0	140.644996645	1	1	1	86.4	8.64	0.2	1e-05
ppc0248	427350.0	6654900.0	138.45085144	1	1	1	86.4	8.64	0.2	1e-05
ppc0249	427350.0	6654925.0	136.25970459	1	1	1	86.4	8.64	0.2	1e-05
ppc0250	427350.0	6654950.0	133.72969818	1	1	1	86.4	8.64	0.2	1e-05
ppc0251	427350.0	6654975.0	132.762702945	1	1	1	86.4	8.64	0.2	1e-05
ppc0252	427350.0	6655000.0	134.709594725	1	1	1	86.4	8.64	0.2	1e-05
ppc0253	427350.0	6655025.0	138.59899902	1	1	1	86.4	8.64	0.2	1e-05
ppc0254	427350.0	6655050.0	139.67810058499998	1	1	1	86.4	8.64	0.2	1e-05
ppc0255	427350.0	6655075.0	140.54385376	1	1	1	86.4	8.64	0.2	1e-05
ppc0256	427350.0	6655100.0	142.21575165000002	1	1	1	86.4	8.64	0.2	1e-05
ppc0257	427350.0	6655125.0	142.85089874	1	1	1	86.4	8.64	0.2	1e-05
ppc0258	427350.0	6655150.0	142.871444705	1	1	1	86.4	8.64	0.2	1e-05
ppc0259	427350.0	6655175.0	143.12830352499998	1	1	1	86.4	8.64	0.2	1e-05
ppc0260	427350.0	6655200.0	143.295295715	1	1	1	86.4	8.64	0.2	1e-05
ppc0261	427350.0	6655225.0	143.40349579000002	1	1	1	86.4	8.64	0.2	1e-05
ppc0262	427375.0	6654725.0	143.853401185	1	1	1	86.4	8.64	0.2	1e-05
ppc0263	427375.0	6654750.0	142.756599425	1	1	1	86.4	8.64	0.2	1e-05
ppc0264	427375.0	6654775.0	144.40909576500002	1	1	1	86.4	8.64	0.2	1e-05
ppc0265	427375.0	6654800.0	144.163497925	1	1	1	86.4	8.64	0.2	1e-05
ppc0266	427375.0	6654825.0	143.29584503	1	1	1	86.4	8.64	0.2	1e-05
ppc0267	427375.0	6654850.0	142.46500397	1	1	1	86.4	8.64	0.2	1e-05
ppc0268	427375.0	6654875.0	140.68310547	1	1	1	86.4	8.64	0.2	1e-05
ppc0269	427375.0	6654900.0	137.61054993	1	1	1	86.4	8.64	0.2	1e-05
ppc0270	427375.0	6654925.0	136.210105895	1	1	1	86.4	8.64	0.2	1e-05
ppc0271	427375.0	6654950.0	133.662994385	1	1	1	86.4	8.64	0.2	1e-05
ppc0272	427375.0	6654975.0	134.48735046000002	1	1	1	86.4	8.64	0.2	1e-05
ppc0273	427375.0	6655000.0	136.132995605	1	1	1	86.4	8.64	0.2	1e-05
ppc0274	427375.0	6655025.0	139.506851195	1	1	1	86.4	8.64	0.2	1e-05
ppc0275	427375.0	6655050.0	140.090049745	1	1	1	86.4	8.64	0.2	1e-05
ppc0276	427375.0	6655075.0	141.22505188000002	1	1	1	86.4	8.64	0.2	1e-05
ppc0277	427375.0	6655100.0	141.62879943500002	1	1	1	86.4	8.64	0.2	1e-05
ppc0278	427375.0	6655125.0	142.586898805	1	1	1	86.4	8.64	0.2	1e-05
ppc0279	427375.0	6655150.0	143.0651474	1	1	1	86.4	8.64	0.2	1e-05
ppc0280	427375.0	6655175.0	143.451301575	1	1	1	86.4	8.64	0.2	1e-05
ppc0281	427375.0	6655200.0	144.51335144	1	1	1	86.4	8.64	0.2	1e-05
ppc0282	427375.0	6655225.0	145.537902835	1	1	1	86.4	8.64	0.2	1e-05
ppc0283	427375.0	6655250.0	145.42340087999997	1	1	1	86.4	8.64	0.2	1e-05
ppc0284	427400.0	6654750.0	145.473350525	1	1	1	86.4	8.64	0.2	1e-05
ppc0285	427400.0	6654775.0	144.541900635	1	1	1	86.4	8.64	0.2	1e-05
ppc0286	427400.0	6654800.0	143.64110565	1	1	1	86.4	8.64	0.2	1e-05
ppc0287	427400.0	6654825.0	143.8049469	1	1	1	86.4	8.64	0.2	1e-05
ppc0288	427400.0	6654850.0	142.38569640999998	1	1	1	86.4	8.64	0.2	1e-05
ppc0289	427400.0	6654875.0	137.034202575	1	1	1	86.4	8.64	0.2	1e-05
ppc0290	427400.0	6654900.0	135.15184784000002	1	1	1	86.4	8.64	0.2	1e-05
ppc0291	427400.0	6654925.0	134.55545044000002	1	1	1	86.4	8.64	0.2	1e-05
ppc0292	427400.0	6654950.0	135.303649905	1	1	1	86.4	8.64	0.2	1e-05
ppc0293	427400.0	6654975.0	137.307144165	1	1	1	86.4	8.64	0.2	1e-05
ppc0294	427400.0	6655000.0	138.75	1	1	1	86.4	8.64	0.2	1e-05
ppc0295	427400.0	6655025.0	139.671051025	1	1	1	86.4	8.64	0.2	1e-05
ppc0296	427400.0	6655050.0	141.07510376	1	1	1	86.4	8.64	0.2	1e-05
ppc0297	427400.0	6655075.0	141.253593445	1	1	1	86.4	8.64	0.2	1e-05
ppc0298	427400.0	6655100.0	142.218002315	1	1	1	86.4	8.64	0.2	1e-05
ppc0299	427400.0	6655125.0	142.30055237	1	1	1	86.4	8.64	0.2	1e-05
ppc0300	427400.0	6655150.0	144.239105225	1	1	1	86.4	8.64	0.2	1e-05
