cl_pp
cl_mf_layer2
         1       885
      3784      7566
       885      3783
         1
 3784  10   0.000000     299  0.4088950     594  0.2607498       4  0.1423533      10  9.6917540E-02   9  3.0475926E-02 305  1.7336689E-02 304  5.2208791E-04 600  3.2852199E-02 599  1.5469096E-02 593 -5.5716145E-03
 3785  10   0.000000     594  0.3219984      10  0.2218938     299  0.1655425     305  3.9527357E-02   4  7.7590145E-02 600  3.5356466E-02   9  6.7171305E-02 304  3.3990432E-02 599  2.2505473E-02  17  1.4424045E-02
 3786  10   0.000000      10  0.3875622     305  0.1122360     600  5.3394850E-02 594  0.1997281     299  6.0193744E-02 304  4.7599640E-02 599  3.8057175E-02   4  5.2969467E-02   9  4.6272010E-02  17  1.9868414E-03
 3787  10   0.000000      10  0.3786082     305  0.3244842     600  8.8397793E-02 594  8.5727312E-02 299  3.7668273E-02  17 -2.0209327E-02  18  4.6490680E-02 304  1.7092967E-02 599  2.8505879E-02 312  1.3234005E-02
 3788  10   0.000000     305  0.3805214     600  0.1732449      10  0.2437430      18  6.4415030E-02  17 -1.1420047E-03 313  1.4147866E-02 594  4.8161738E-02 312  7.3038335E-03 608  3.4439310E-02 299  3.5164896E-02
 3789  10   0.000000     305  0.3290170     600  0.2650045      10  0.1601154      18  0.1002029     313  1.7811134E-02  17  1.9443087E-02 608  3.6141306E-02 312  8.6916762E-04 607  1.6906640E-02 594  5.4488860E-02
 3790  10   0.000000     305  0.5190769     600  0.1711593      10  0.1968814      18  4.6810772E-02  17 -2.1829684E-03 312 -4.4369539E-03 313  2.3503417E-02 594  4.6049125E-02 599 -8.0697676E-03 607  1.1208731E-02
 3791  10   0.000000     305  0.3907730     600  0.3196629      10  0.1094664      18  8.3877377E-02  17  2.5975637E-02 313  1.2307414E-02 312  1.8162470E-03 608  2.1602655E-02 607  8.1817321E-03 594  2.6336564E-02
 3792  10   0.000000     600  0.3492682     305  0.1884928      18  0.1829093      10  9.8240346E-02 313  3.1558629E-02 608  4.1573275E-02  17  6.5065980E-02 312  2.4094963E-02 607  2.4869969E-02 599 -6.0734809E-03
 3793  10   0.000000      18  0.3414186     313  7.5740702E-02 600  0.2348473     608  5.0672643E-02 305  7.4225336E-02  10  6.4609490E-02 312  4.3684449E-02  17  6.5736949E-02 607  3.6885507E-02  27  1.2179039E-02
 3794  10   0.000000      18  0.4388666     313  0.2189122     608  7.6423213E-02 600  0.1090762     305  4.6634294E-02  27 -1.1361713E-02 312  1.8842241E-02 607  3.2938708E-02  28  4.6914726E-02  17  2.2753488E-02
 3795  10   0.000000     313  0.4105774     608  0.1867473      18  0.2453587      28  5.3309318E-02  27 -1.6218583E-03 600  4.0886413E-02 323  3.2053880E-02 322  1.0146169E-02 305  3.0226525E-02 607 -7.6838429E-03
 3796  10   0.000000     608  0.3627733     313  0.2150827      18  0.1188152      28  0.1436496     323  2.1565016E-02  27  6.1395790E-02 618  4.0000372E-02 322  1.8199706E-02 617  2.3229342E-02 607 -4.7109881E-03
 3797  10   0.000000      28  0.2965052     608  0.2678618     323  5.1942673E-02 313  7.6557696E-02 618  4.6295032E-02  18  7.1887113E-02  27  8.3846681E-02 322  4.7142968E-02 617  3.7495457E-02  38  2.0465322E-02
