cl_pp
cl_mf_layer3
         1       885
      7567     11349
       885      3783
         1
  7567  10   0.000000     594  0.4783306     299  0.1852653      10  0.1191003       4  6.8984360E-02 305  3.3286855E-02   9  1.9768190E-02 600  4.1611683E-02 304  2.0514712E-02 599  3.0738933E-02 593  2.3991119E-03
  7568  10   0.000000      10  0.2362179     594  0.3323960     305  8.8242210E-02 299  6.6786408E-02 600  6.0198918E-02 304  6.1035912E-02   4  5.2471295E-02 599  5.8330111E-02   9  3.7253749E-02  17  7.0675104E-03
  7569  10   0.000000      10  0.2987579     305  0.2248108     600  0.1004245     594  0.1664524     299  4.3440267E-02 304  4.6514306E-02 599  7.3071912E-02  17 -1.8218687E-02   9  2.0768855E-02  18  4.3977693E-02
  7570  10   0.000000     305  0.3937362     600  0.2620376      10  0.1549048      18  3.4972910E-02  17 -2.7722972E-02 594  6.6679537E-02 312  9.7154463E-03 313  3.6526296E-02 599  3.9797232E-02 299  2.9352909E-02
  7571  10   0.000000     600  0.3962334     305  0.2689226      10  0.1016771      18  8.0084421E-02 313  2.1424832E-02  17 -2.8717073E-03 608  4.0753748E-02 312  3.0685803E-03 607  2.5095941E-02 594  6.5611072E-02
  7572  10   0.000000     600  0.4358138     305  0.1626229      18  0.1231102      10  7.2487488E-02 313  3.3662271E-02 608  4.7908932E-02  17  1.7437963E-02 312  1.7102230E-02 607  3.4124218E-02 594  5.5730015E-02
  7573  10   0.000000     600  0.5297440     305  0.2627552      10  6.8150856E-02  18  6.2810659E-02  17 -3.2239235E-03 313  1.6896771E-02 312  4.2910324E-03 607  2.0783646E-02 608  3.1123353E-02 599  6.6684214E-03
  7574  10   0.000000     600  0.5466230     305  0.1273380      18  0.1107486      10  5.2697081E-02 313  3.0379405E-02  17  2.7273973E-02 312  2.9130910E-02 608  3.9057203E-02 607  3.5586156E-02 599  1.1656826E-03
  7575  10   0.000000     600  0.3748357      18  0.2031123     305  7.1992368E-02 313  6.5775923E-02 608  5.8493260E-02  10  5.7274282E-02 312  5.0674506E-02  17  4.3542888E-02 607  5.7856020E-02  27  1.6442737E-02
  7576  10   0.000000      18  0.3055555     313  0.1595434     608  9.4335213E-02 600  0.2048657     305  3.3415642E-02 312  4.8710465E-02 607  7.3033355E-02  10  4.7215693E-02  17  2.9922104E-02  27  3.4029526E-03
  7577  10   0.000000     313  0.3467081     608  0.1877311      18  0.2399719     600  8.8432349E-02  27 -2.7311355E-02  28  4.8137862E-02 305  3.4417178E-02 607  4.5882821E-02 312  1.6088080E-02 322  1.9941997E-02
  7578  10   0.000000     608  0.4387596     313  0.2708688      18  9.3561448E-02  28  6.7743771E-02  27 -7.3629845E-04 323  1.5777584E-02 322  6.3292608E-03 618  3.2496862E-02 617  2.1251772E-02 600  5.3947203E-02
  7579  10   0.000000     608  0.4173472     313  9.0388142E-02  28  0.1719510     323  3.9125104E-02  18  6.6628404E-02 618  4.5560706E-02  27  5.6126188E-02 322  4.3500714E-02 617  4.4950023E-02  38  2.4422448E-02
  7580  10   0.000000      28  0.3011366     323  0.1082631     618  7.6459177E-02 608  0.2339417     313  3.5627838E-02  18  5.1852703E-02 322  5.8149178E-02 617  7.1317554E-02  27  5.0945498E-02  38  1.2306746E-02
  7581  10   0.000000     323  0.2765016      28  0.3115531     618  0.1387774     608  0.1031345     313  3.6476765E-02  38 -1.4661822E-02 617  5.8560070E-02 322  2.3124939E-02  39  4.8877355E-02  27  1.7656159E-02
  7582  10   0.000000     323  0.3362479     618  0.3578469      28  0.1324392      39  5.5899434E-02  38 -1.3048737E-02 333  2.5173465E-03 334  3.7737776E-02 628  2.2100603E-02 608  6.1624937E-02 617  6.6346377E-03
  7583  10   0.000000     618  0.4500729     323  0.1137374      39  0.1536098      28  7.2428145E-02 334  3.7833966E-02 629  4.5835018E-02  38  4.5634884E-02 333  3.1944983E-02 628  3.9126821E-02 617  9.7760009E-03
  7584  10   0.000000      39  0.2825022     334  9.8871835E-02 618  0.2693889     629  6.4132303E-02 323  4.0263306E-02  28  5.3125121E-02 333  5.9348438E-02  38  5.6218654E-02 628  6.6763170E-02  50  9.3860077E-03
  7585  10   0.000000      39  0.3212908     334  0.2583630     629  0.1124819     618  0.1246311     323  1.6582908E-02 628  7.1703069E-02  50 -2.4101511E-03 333  3.6903664E-02  38  1.9305486E-02  28  4.1148264E-02
  7586  10   0.000000     334  0.4054351     629  0.2741345      39  0.1626019      50 -8.8901762E-03 345  1.1636740E-02 618  5.1656310E-02 628  2.1027803E-02 333  8.0480184E-03 640  4.1347913E-02 323  3.3001952E-02
  7587  10   0.000000     629  0.4882056     334  0.1633225      39  7.6717488E-02  50  5.8296461E-02 345  5.6309156E-02 640  7.7087842E-02 628 -2.8702938E-03 333  5.6631933E-03 618  3.3739701E-02 323  4.3528322E-02
  7588  10   0.000000     629  0.3473397     334  5.8881693E-02  39  6.5458253E-02 345  0.1173601      50  0.1026427     640  0.1402420     628  7.5178258E-03 333  1.5446258E-02  61  6.4087033E-02 618  8.1024438E-02
  7589  10   0.000000     629  0.2074357     334  3.3176456E-02 345  0.1293339     640  0.1930918      50  9.5302001E-02  39  8.5377172E-02  61  6.1636157E-02 356  4.4878725E-02 628  5.3802740E-02 651  9.5965341E-02
  7590  10   0.000000     594  0.5049827     299  0.4254148       4  1.7098835E-02   9 -1.8723734E-02 304 -4.9435417E-03 593  4.6512473E-02  10  8.2716125E-04 599  7.5858901E-03 298  1.2323476E-02 305  8.9219017E-03
  7591  10   0.000000     594  0.6720728     299  4.3497108E-02  10  7.9669334E-02 304  7.4153878E-02   9  4.9391989E-02   4  1.0000957E-02 599  3.3755645E-02 305  2.2955259E-02 600  1.6966667E-02 593 -2.4636048E-03
  7592  10   0.000000     594  0.3234329      10  0.2031658     299  1.8153885E-02 305  9.6497215E-02 600  4.5389708E-02 304  0.1592783     599  0.1054080       9  4.8913032E-02   4  1.4925481E-02  17 -1.5164273E-02
  7593  10   0.000000     305  0.2872472      10  0.2352462     600  9.6815161E-02 594  0.1265209     599  0.1546913     304  0.1013272     299  9.8163178E-03  17 -2.7652292E-02   9  8.1943953E-03 312  7.7936132E-03
  7594  10   0.000000     305  0.4702459     600  0.3865859      10  3.6792457E-02  17 -2.3829885E-02 312 -2.6298743E-03 599  7.4799113E-02 304  1.1311649E-02 607  1.0921442E-02 594  3.4005512E-02  18  1.7977898E-03
