ppc0104	427200.0	6654980.0	134.97729492	1	1	1
ppc0105	427200.0	6655010.0	136.11729431499998	1	1	1
ppc0106	427200.0	6655040.0	137.048446655	1	1	1
ppc0107	427200.0	6655070.0	137.64974975500002	1	1	1
ppc0108	427230.0	6654710.0	134.540302275	1	1	1
ppc0109	427230.0	6654740.0	133.2233963	1	1	1
ppc0110	427230.0	6654770.0	132.31120300499998	1	1	1
ppc0111	427230.0	6654800.0	132.505348205	1	1	1
ppc0112	427230.0	6654830.0	133.235797885	1	1	1
ppc0113	427230.0	6654860.0	136.26989745999998	1	1	1
ppc0114	427230.0	6654890.0	137.79889679000001	1	1	1
ppc0115	427230.0	6654920.0	132.43014526000002	1	1	1
ppc0116	427230.0	6654950.0	132.53164672999998	1	1	1
ppc0117	427230.0	6654980.0	135.854248045	1	1	1
ppc0118	427230.0	6655010.0	136.962898255	1	1	1
ppc0119	427230.0	6655040.0	137.885902405	1	1	1
ppc0120	427230.0	6655070.0	138.46604919	1	1	1
ppc0121	427230.0	6655100.0	139.43755340500002	1	1	1
ppc0122	427260.0	6654710.0	134.32840347	1	1	1
ppc0123	427260.0	6654740.0	133.161697385	1	1	1
ppc0124	427260.0	6654770.0	133.86564636	1	1	1
ppc0125	427260.0	6654800.0	133.80245208999997	1	1	1
ppc0126	427260.0	6654830.0	135.958351135	1	1	1
ppc0127	427260.0	6654860.0	138.07210541	1	1	1
ppc0128	427260.0	6654890.0	138.25814818999999	1	1	1
ppc0129	427260.0	6654920.0	132.9490509	1	1	1
ppc0130	427260.0	6654950.0	132.011299135	1	1	1
ppc0131	427260.0	6654980.0	133.21389770500002	1	1	1
ppc0132	427260.0	6655010.0	136.61555481	1	1	1
ppc0133	427260.0	6655040.0	138.01185608	1	1	1
ppc0134	427260.0	6655070.0	139.4095459	1	1	1
ppc0135	427260.0	6655100.0	140.3904953	1	1	1
ppc0136	427260.0	6655130.0	141.215454105	1	1	1
ppc0137	427290.0	6654710.0	136.732551575	1	1	1
ppc0138	427290.0	6654740.0	136.806999205	1	1	1
ppc0139	427290.0	6654770.0	136.758895875	1	1	1
ppc0140	427290.0	6654800.0	137.36804962000002	1	1	1
ppc0141	427290.0	6654830.0	138.38369751	1	1	1
ppc0142	427290.0	6654860.0	139.35599517999998	1	1	1
ppc0143	427290.0	6654890.0	138.4809494	1	1	1
ppc0144	427290.0	6654920.0	136.46665192	1	1	1
ppc0145	427290.0	6654950.0	132.98000336	1	1	1
ppc0146	427290.0	6654980.0	131.80770110999998	1	1	1
ppc0147	427290.0	6655010.0	135.59340667499998	1	1	1
ppc0148	427290.0	6655040.0	138.610748295	1	1	1
ppc0149	427290.0	6655070.0	139.883850095	1	1	1
ppc0150	427290.0	6655100.0	141.10780334499998	1	1	1
ppc0151	427290.0	6655130.0	142.17020416	1	1	1
ppc0152	427290.0	6655160.0	142.871902465	1	1	1
ppc0153	427320.0	6654710.0	139.706855775	1	1	1
ppc0154	427320.0	6654740.0	139.95629882999998	1	1	1
ppc0155	427320.0	6654770.0	140.5569458	1	1	1
ppc0156	427320.0	6654800.0	140.65945435	1	1	1
ppc0157	427320.0	6654830.0	140.68174744	1	1	1
ppc0158	427320.0	6654860.0	139.95935058999999	1	1	1
ppc0159	427320.0	6654890.0	138.690353395	1	1	1
ppc0160	427320.0	6654920.0	137.49610138	1	1	1
ppc0161	427320.0	6654950.0	135.185699465	1	1	1
ppc0162	427320.0	6654980.0	131.903701785	1	1	1
ppc0163	427320.0	6655010.0	134.01899719	1	1	1
ppc0164	427320.0	6655040.0	138.70880126999998	1	1	1
ppc0165	427320.0	6655070.0	140.063552855	1	1	1
ppc0166	427320.0	6655100.0	141.672698975	1	1	1
ppc0167	427320.0	6655130.0	142.80609894	1	1	1
ppc0168	427320.0	6655160.0	143.37325287	1	1	1
ppc0169	427320.0	6655190.0	143.86360168	1	1	1
ppc0170	427350.0	6654710.0	142.398849485	1	1	1
ppc0171	427350.0	6654740.0	142.290145875	1	1	1
ppc0172	427350.0	6654770.0	142.67739868	1	1	1
ppc0173	427350.0	6654800.0	142.555000305	1	1	1
ppc0174	427350.0	6654830.0	141.968048095	1	1	1
ppc0175	427350.0	6654860.0	141.22229767	1	1	1
ppc0176	427350.0	6654890.0	139.524650575	1	1	1
ppc0177	427350.0	6654920.0	136.69559479	1	1	1
ppc0178	427350.0	6654950.0	133.72969818	1	1	1
ppc0179	427350.0	6654980.0	133.24420166	1	1	1
ppc0180	427350.0	6655010.0	136.310951235	1	1	1
ppc0181	427350.0	6655040.0	139.265495305	1	1	1
ppc0182	427350.0	6655070.0	140.54385376	1	1	1
ppc0183	427350.0	6655100.0	142.21575165000002	1	1	1
ppc0184	427350.0	6655130.0	142.85089874	1	1	1
ppc0185	427350.0	6655160.0	142.923454285	1	1	1
ppc0186	427350.0	6655190.0	143.37640381	1	1	1
ppc0187	427350.0	6655220.0	143.45614624	1	1	1
ppc0188	427380.0	6654740.0	144.67160034	1	1	1
ppc0189	427380.0	6654770.0	142.96784973	1	1	1
ppc0190	427380.0	6654800.0	144.163497925	1	1	1
ppc0191	427380.0	6654830.0	143.32129669	1	1	1
ppc0192	427380.0	6654860.0	141.72955322500002	1	1	1
ppc0193	427380.0	6654890.0	138.73825073	1	1	1
ppc0194	427380.0	6654920.0	136.52134705	1	1	1
ppc0195	427380.0	6654950.0	134.26879882999998	1	1	1
ppc0196	427380.0	6654980.0	135.329948425	1	1	1
ppc0197	427380.0	6655010.0	137.534301755	1	1	1
ppc0198	427380.0	6655040.0	139.850944515	1	1	1
ppc0199	427380.0	6655070.0	141.22505188000002	1	1	1
ppc0200	427380.0	6655100.0	141.62879943500002	1	1	1
ppc0201	427380.0	6655130.0	142.586898805	1	1	1
ppc0202	427380.0	6655160.0	143.26634979	1	1	1
ppc0203	427380.0	6655190.0	144.70659637	1	1	1
ppc0204	427380.0	6655220.0	145.33995056499998	1	1	1
ppc0205	427380.0	6655250.0	145.22944640999998	1	1	1
ppc0206	427410.0	6654770.0	146.33765411000002	1	1	1
ppc0207	427410.0	6654800.0	143.989250185	1	1	1
ppc0208	427410.0	6654830.0	143.64064789	1	1	1
ppc0209	427410.0	6654860.0	140.41889953499998	1	1	1
ppc0210	427410.0	6654890.0	135.75969695999999	1	1	1
ppc0211	427410.0	6654920.0	135.90700531	1	1	1
ppc0212	427410.0	6654950.0	137.04270172	1	1	1
ppc0213	427410.0	6654980.0	138.4401474	1	1	1
ppc0214	427410.0	6655010.0	140.92140197999998	1	1	1
ppc0215	427410.0	6655040.0	141.516098025	1	1	1
ppc0216	427410.0	6655070.0	141.524154665	1	1	1
ppc0217	427410.0	6655100.0	142.218002315	1	1	1
ppc0218	427410.0	6655130.0	142.51490021	1	1	1
ppc0219	427410.0	6655160.0	144.28514862	1	1	1
ppc0220	427410.0	6655190.0	144.53215026499998	1	1	1
ppc0221	427410.0	6655220.0	144.801300045	1	1	1
ppc0222	427410.0	6655250.0	144.936195375	1	1	1
ppc0223	427410.0	6655280.0	145.58065033	1	1	1
ppc0224	427440.0	6654830.0	144.96224975500002	1	1	1
ppc0225	427440.0	6654860.0	138.910301205	1	1	1
ppc0226	427440.0	6654890.0	135.94885254	1	1	1
ppc0227	427440.0	6654920.0	140.18040466	1	1	1
ppc0228	427440.0	6654950.0	140.23040008499999	1	1	1
ppc0229	427440.0	6654980.0	140.858451845	1	1	1
ppc0230	427440.0	6655010.0	141.570747375	1	1	1
ppc0231	427440.0	6655040.0	142.007896425	1	1	1
ppc0232	427440.0	6655070.0	142.386299135	1	1	1
ppc0233	427440.0	6655100.0	142.52185058999999	1	1	1
ppc0234	427440.0	6655130.0	142.67289733500002	1	1	1
ppc0235	427440.0	6655160.0	143.25160217500002	1	1	1
ppc0236	427440.0	6655190.0	144.37815094	1	1	1
ppc0237	427440.0	6655220.0	145.3914032	1	1	1
ppc0238	427440.0	6655250.0	145.753845215	1	1	1
ppc0239	427440.0	6655280.0	146.369247435	1	1	1
ppc0240	427470.0	6654890.0	138.57285309	1	1	1
ppc0241	427470.0	6654920.0	136.58074951	1	1	1
ppc0242	427470.0	6654950.0	138.84049987999998	1	1	1
ppc0243	427470.0	6654980.0	141.04589844	1	1	1
ppc0244	427470.0	6655010.0	141.058502195	1	1	1
ppc0245	427470.0	6655040.0	142.45275116	1	1	1
ppc0246	427470.0	6655070.0	143.043548585	1	1	1
ppc0247	427470.0	6655100.0	143.758003235	1	1	1
ppc0248	427470.0	6655130.0	143.90470123	1	1	1
ppc0249	427470.0	6655160.0	144.14474487	1	1	1
ppc0250	427470.0	6655190.0	144.930244445	1	1	1
ppc0251	427470.0	6655220.0	145.874549865	1	1	1
ppc0252	427470.0	6655250.0	146.827400205	1	1	1
ppc0253	427470.0	6655280.0	147.19729614	1	1	1
ppc0254	427500.0	6654890.0	144.34909820500002	1	1	1
ppc0255	427500.0	6654920.0	139.13215637000002	1	1	1
ppc0256	427500.0	6654950.0	136.79660034	1	1	1
ppc0257	427500.0	6654980.0	136.52294921499998	1	1	1
ppc0258	427500.0	6655010.0	136.838745115	1	1	1
ppc0259	427500.0	6655040.0	138.852500915	1	1	1
ppc0260	427500.0	6655070.0	142.69090271	1	1	1
ppc0261	427500.0	6655100.0	143.736053465	1	1	1
ppc0262	427500.0	6655130.0	144.360450745	1	1	1
ppc0263	427500.0	6655160.0	145.3628006	1	1	1
ppc0264	427500.0	6655190.0	146.107795715	1	1	1
ppc0265	427500.0	6655220.0	147.152053835	1	1	1
ppc0266	427500.0	6655250.0	147.634101865	1	1	1
ppc0267	427530.0	6654920.0	145.201950075	1	1	1
ppc0268	427530.0	6654950.0	142.85720062500002	1	1	1
ppc0269	427530.0	6654980.0	142.29235076999998	1	1	1
ppc0270	427530.0	6655010.0	141.99909973	1	1	1
ppc0271	427530.0	6655040.0	142.76280212	1	1	1
ppc0272	427530.0	6655070.0	141.824752805	1	1	1
ppc0273	427530.0	6655100.0	140.706199645	1	1	1
ppc0274	427530.0	6655130.0	144.62905121	1	1	1
ppc0275	427530.0	6655160.0	146.330848695	1	1	1
ppc0276	427530.0	6655190.0	147.62754822	1	1	1
ppc0277	427530.0	6655220.0	148.216545105	1	1	1
ppc0278	427560.0	6654980.0	144.583404545	1	1	1
ppc0279	427560.0	6655010.0	145.87149811	1	1	1
ppc0280	427560.0	6655040.0	148.406700135	1	1	1
ppc0281	427560.0	6655070.0	145.742599485	1	1	1
ppc0282	427560.0	6655100.0	141.188301085	1	1	1
ppc0283	427560.0	6655130.0	142.68069458	1	1	1
ppc0284	427560.0	6655160.0	147.08800507	1	1	1
ppc0285	427560.0	6655190.0	147.852401735	1	1	1
ppc0286	427590.0	6655010.0	148.711250305	1	1	1
ppc0287	427590.0	6655040.0	148.511901855	1	1	1
ppc0288	427590.0	6655070.0	147.25429535	1	1	1
ppc0289	427590.0	6655100.0	143.012802125	1	1	1
ppc0290	427590.0	6655130.0	141.471748355	1	1	1
ppc0291	427590.0	6655160.0	146.26990509	1	1	1
ppc0292	427620.0	6655070.0	147.547500615	1	1	1
ppc0293	427620.0	6655100.0	144.75540160999998	1	1	1
ppc0294	427620.0	6655130.0	141.50859832999998	1	1	1
ppc0295	426900.0	6654800.0	120.970249175	1	1	2
ppc0296	426900.0	6654830.0	121.88869858000001	1	1	2
ppc0297	426900.0	6654860.0	123.05324936	1	1	2
ppc0298	426900.0	6654890.0	124.09745026	1	1	2
ppc0299	426930.0	6654770.0	120.72254944	1	1	2
ppc0300	426930.0	6654800.0	120.81525039499999	1	1	2
ppc0301	426930.0	6654830.0	121.36904907	1	1	2
ppc0302	426930.0	6654860.0	122.940849305	1	1	2
ppc0303	426930.0	6654890.0	124.41155243	1	1	2
ppc0304	426930.0	6654920.0	125.11275101000001	1	1	2
ppc0305	426960.0	6654740.0	120.859500885	1	1	2
ppc0306	426960.0	6654770.0	120.641700745	1	1	2
ppc0307	426960.0	6654800.0	120.78215027	1	1	2
ppc0308	426960.0	6654830.0	121.41795349	1	1	2
ppc0309	426960.0	6654860.0	122.80929947	1	1	2
ppc0310	426960.0	6654890.0	124.45539855999999	1	1	2
ppc0311	426960.0	6654920.0	125.65525055	1	1	2
ppc0312	426960.0	6654950.0	126.293251035	1	1	2
ppc0313	426990.0	6654710.0	121.25550079499999	1	1	2
ppc0314	426990.0	6654740.0	120.803001405	1	1	2
ppc0315	426990.0	6654770.0	120.549247745	1	1	2
ppc0316	426990.0	6654800.0	120.78805160499999	1	1	2
ppc0317	426990.0	6654830.0	121.6228981	1	1	2
ppc0318	426990.0	6654860.0	122.81959915499999	1	1	2
ppc0319	426990.0	6654890.0	124.14820098999999	1	1	2
ppc0320	426990.0	6654920.0	125.64160156	1	1	2
ppc0321	426990.0	6654950.0	126.27065277	1	1	2
ppc0322	426990.0	6654980.0	126.61835479999999	1	1	2
ppc0323	427020.0	6654710.0	120.86705017	1	1	2
ppc0324	427020.0	6654740.0	121.02404785499999	1	1	2
ppc0325	427020.0	6654770.0	120.558799745	1	1	2
ppc0326	427020.0	6654800.0	120.717903135	1	1	2
ppc0327	427020.0	6654830.0	121.4756012	1	1	2
ppc0328	427020.0	6654860.0	122.67314911	1	1	2
ppc0329	427020.0	6654890.0	123.992500305	1	1	2
ppc0330	427020.0	6654920.0	124.977199555	1	1	2
ppc0331	427020.0	6654950.0	125.95889664	1	1	2
ppc0332	427020.0	6654980.0	126.243850705	1	1	2
ppc0333	427020.0	6655010.0	126.42149734499999	1	1	2
ppc0334	427050.0	6654710.0	121.15240097	1	1	2
ppc0335	427050.0	6654740.0	120.706047055	1	1	2
ppc0336	427050.0	6654770.0	120.55834961	1	1	2
ppc0337	427050.0	6654800.0	120.70460129	1	1	2
ppc0338	427050.0	6654830.0	121.527801515	1	1	2
ppc0339	427050.0	6654860.0	122.585250855	1	1	2
ppc0340	427050.0	6654890.0	123.745349885	1	1	2
ppc0341	427050.0	6654920.0	124.642601015	1	1	2
ppc0342	427050.0	6654950.0	125.21259689499999	1	1	2
ppc0343	427050.0	6654980.0	125.690647125	1	1	2
ppc0344	427050.0	6655010.0	126.02749634	1	1	2
ppc0345	427080.0	6654710.0	121.68909836	1	1	2
ppc0346	427080.0	6654740.0	121.385749815	1	1	2
ppc0347	427080.0	6654770.0	120.817802425	1	1	2
ppc0348	427080.0	6654800.0	121.05855178499999	1	1	2
ppc0349	427080.0	6654830.0	121.81050110000001	1	1	2
ppc0350	427080.0	6654860.0	122.85210037	1	1	2
ppc0351	427080.0	6654890.0	123.80334854	1	1	2
ppc0352	427080.0	6654920.0	124.576049805	1	1	2
ppc0353	427080.0	6654950.0	124.99914932	1	1	2
ppc0354	427080.0	6654980.0	125.16289902	1	1	2
ppc0355	427080.0	6655010.0	125.69260025	1	1	2
ppc0356	427110.0	6654710.0	122.23324966499999	1	1	2
ppc0357	427110.0	6654740.0	122.20160293500001	1	1	2
ppc0358	427110.0	6654770.0	121.97430038499999	1	1	2
ppc0359	427110.0	6654800.0	121.932502745	1	1	2
ppc0360	427110.0	6654830.0	122.62279892000001	1	1	2
ppc0361	427110.0	6654860.0	123.57719803	1	1	2
ppc0362	427110.0	6654890.0	124.36044693	1	1	2
ppc0363	427110.0	6654920.0	124.91294861	1	1	2
ppc0364	427110.0	6654950.0	125.102451325	1	1	2
ppc0365	427110.0	6654980.0	125.33364868000001	1	1	2
ppc0366	427110.0	6655010.0	125.525249485	1	1	2
ppc0367	427140.0	6654710.0	122.89315033	1	1	2
ppc0368	427140.0	6654740.0	122.934200285	1	1	2
ppc0369	427140.0	6654770.0	123.093849185	1	1	2
ppc0370	427140.0	6654800.0	123.16054916	1	1	2
ppc0371	427140.0	6654830.0	123.64305114999999	1	1	2
ppc0372	427140.0	6654860.0	124.49935150499999	1	1	2
ppc0373	427140.0	6654890.0	125.41555023000001	1	1	2
ppc0374	427140.0	6654920.0	125.59405136	1	1	2
ppc0375	427140.0	6654950.0	125.85029983499999	1	1	2
ppc0376	427140.0	6654980.0	125.78150177	1	1	2
ppc0377	427140.0	6655010.0	125.898799895	1	1	2
ppc0378	427170.0	6654710.0	123.29470062	1	1	2
ppc0379	427170.0	6654740.0	123.437950135	1	1	2
ppc0380	427170.0	6654770.0	123.54994965	1	1	2
ppc0381	427170.0	6654800.0	123.7981987	1	1	2
ppc0382	427170.0	6654830.0	124.61420059	1	1	2
ppc0383	427170.0	6654860.0	125.49575042500001	1	1	2
ppc0384	427170.0	6654890.0	126.45899963	1	1	2
ppc0385	427170.0	6654920.0	126.73739624000001	1	1	2
ppc0386	427170.0	6654950.0	126.513347625	1	1	2
ppc0387	427170.0	6654980.0	126.44089890000001	1	1	2
ppc0388	427170.0	6655010.0	126.72769928	1	1	2
ppc0389	427170.0	6655040.0	127.44549942	1	1	2
ppc0390	427200.0	6654710.0	123.42610168499999	1	1	2
ppc0391	427200.0	6654740.0	123.673099515	1	1	2
ppc0392	427200.0	6654770.0	123.72574997	1	1	2
ppc0393	427200.0	6654800.0	124.14234923999999	1	1	2
ppc0394	427200.0	6654830.0	124.83324813499999	1	1	2
ppc0395	427200.0	6654860.0	126.318401335	1	1	2
ppc0396	427200.0	6654890.0	127.77484894	1	1	2
ppc0397	427200.0	6654920.0	127.557949065	1	1	2
ppc0398	427200.0	6654950.0	127.108848575	1	1	2
ppc0399	427200.0	6654980.0	127.09859847999999	1	1	2
ppc0400	427200.0	6655010.0	127.552246095	1	1	2
ppc0401	427200.0	6655040.0	127.921901705	1	1	2
ppc0402	427200.0	6655070.0	128.237197875	1	1	2
ppc0403	427230.0	6654710.0	124.145950315	1	1	2
ppc0404	427230.0	6654740.0	124.230098725	1	1	2
ppc0405	427230.0	6654770.0	124.224147795	1	1	2
ppc0406	427230.0	6654800.0	124.632247925	1	1	2
ppc0407	427230.0	6654830.0	125.62935257000001	1	1	2
ppc0408	427230.0	6654860.0	127.477046965	1	1	2
ppc0409	427230.0	6654890.0	128.20470046999998	1	1	2
ppc0410	427230.0	6654920.0	128.09394836500002	1	1	2
ppc0411	427230.0	6654950.0	127.50549698	1	1	2
ppc0412	427230.0	6654980.0	127.287700655	1	1	2
ppc0413	427230.0	6655010.0	127.553195955	1	1	2
ppc0414	427230.0	6655040.0	128.270851135	1	1	2
ppc0415	427230.0	6655070.0	129.047748565	1	1	2
ppc0416	427230.0	6655100.0	130.455501555	1	1	2
ppc0417	427260.0	6654710.0	125.55440139500001	1	1	2
ppc0418	427260.0	6654740.0	125.55309677	1	1	2
ppc0419	427260.0	6654770.0	125.53125	1	1	2
ppc0420	427260.0	6654800.0	125.99670028999999	1	1	2
ppc0421	427260.0	6654830.0	127.78775024500001	1	1	2
ppc0422	427260.0	6654860.0	128.71995163	1	1	2
ppc0423	427260.0	6654890.0	128.87815094	1	1	2
ppc0424	427260.0	6654920.0	128.1350975	1	1	2
ppc0425	427260.0	6654950.0	127.303348545	1	1	2
ppc0426	427260.0	6654980.0	126.59219742	1	1	2
ppc0427	427260.0	6655010.0	127.30885315	1	1	2
ppc0428	427260.0	6655040.0	128.318405155	1	1	2
ppc0429	427260.0	6655070.0	130.16404724	1	1	2
ppc0430	427260.0	6655100.0	131.62989807000002	1	1	2
ppc0431	427260.0	6655130.0	132.8207016	1	1	2
ppc0432	427290.0	6654710.0	127.703948975	1	1	2
ppc0433	427290.0	6654740.0	127.886249545	1	1	2
ppc0434	427290.0	6654770.0	128.11085129	1	1	2
ppc0435	427290.0	6654800.0	129.60424804500002	1	1	2
ppc0436	427290.0	6654830.0	130.41654968	1	1	2
ppc0437	427290.0	6654860.0	130.80719757	1	1	2
ppc0438	427290.0	6654890.0	130.08795166	1	1	2
ppc0439	427290.0	6654920.0	128.72029877	1	1	2
ppc0440	427290.0	6654950.0	126.690452575	1	1	2
ppc0441	427290.0	6654980.0	125.86044693	1	1	2
ppc0442	427290.0	6655010.0	126.46355438	1	1	2
ppc0443	427290.0	6655040.0	128.701396945	1	1	2
ppc0444	427290.0	6655070.0	130.60749816999999	1	1	2
ppc0445	427290.0	6655100.0	132.415504455	1	1	2
ppc0446	427290.0	6655130.0	133.932106015	1	1	2
ppc0447	427290.0	6655160.0	134.53870391499999	1	1	2
ppc0448	427320.0	6654710.0	131.18475342	1	1	2
ppc0449	427320.0	6654740.0	131.37590027	1	1	2
ppc0450	427320.0	6654770.0	132.596847535	1	1	2
ppc0451	427320.0	6654800.0	132.71755219	1	1	2
ppc0452	427320.0	6654830.0	133.24255371	1	1	2
ppc0453	427320.0	6654860.0	133.117797855	1	1	2
ppc0454	427320.0	6654890.0	131.95169830499998	1	1	2
ppc0455	427320.0	6654920.0	129.43975067	1	1	2
ppc0456	427320.0	6654950.0	127.06929779000001	1	1	2
ppc0457	427320.0	6654980.0	125.82720184499999	1	1	2
ppc0458	427320.0	6655010.0	127.034599305	1	1	2
ppc0459	427320.0	6655040.0	128.737747195	1	1	2
ppc0460	427320.0	6655070.0	130.656799315	1	1	2
ppc0461	427320.0	6655100.0	132.710502625	1	1	2
ppc0462	427320.0	6655130.0	134.37415314	1	1	2
ppc0463	427320.0	6655160.0	135.07080078	1	1	2
ppc0464	427320.0	6655190.0	135.63705443999999	1	1	2
ppc0465	427350.0	6654710.0	133.87789917	1	1	2
ppc0466	427350.0	6654740.0	135.711647035	1	1	2
ppc0467	427350.0	6654770.0	135.704948425	1	1	2
ppc0468	427350.0	6654800.0	135.36955261	1	1	2
ppc0469	427350.0	6654830.0	134.68374634	1	1	2
ppc0470	427350.0	6654860.0	134.27619934	1	1	2
ppc0471	427350.0	6654890.0	132.88394928	1	1	2
ppc0472	427350.0	6654920.0	130.24549866	1	1	2
ppc0473	427350.0	6654950.0	128.006549835	1	1	2
ppc0474	427350.0	6654980.0	127.21635055499999	1	1	2
