datetime,head
2016-11-15 12:00,136.289
2016-11-15 16:00,136.2892812
2016-11-15 20:00,136.2875567
2016-11-16 00:00,136.2895448
2016-11-16 04:00,136.2904118
2016-11-16 08:00,136.2908615
2016-11-16 12:00,136.2930104
2016-11-16 16:00,136.2902882
2016-11-16 20:00,136.2967104
2016-11-17 00:00,136.3023658
2016-11-17 04:00,136.3057745
2016-11-17 08:00,136.3209445
2016-11-17 12:00,136.3257631
2016-11-17 16:00,136.3178106
2016-11-17 20:00,136.3203434
2016-11-18 00:00,136.3210242
2016-11-18 04:00,136.3246844
2016-11-18 08:00,136.3492332
2016-11-18 12:00,136.3567542
2016-11-18 16:00,136.3637059
2016-11-18 20:00,136.3771642
2016-11-19 00:00,136.3899819
2016-11-19 04:00,136.404826
2016-11-19 08:00,136.4152472
2016-11-19 12:00,136.4170073
2016-11-19 16:00,136.4178945
2016-11-19 20:00,136.4110266
2016-11-20 00:00,136.4101171
2016-11-20 04:00,136.4002071
2016-11-20 08:00,136.3880904
2016-11-20 12:00,136.38584
2016-11-20 16:00,136.3850573
2016-11-20 20:00,136.3827714
2016-11-21 00:00,136.3976501
2016-11-21 04:00,136.4185279
2016-11-21 08:00,136.4262289
2016-11-21 12:00,136.4371052
2016-11-21 16:00,136.4377537
2016-11-21 20:00,136.440603
2016-11-22 00:00,136.4311186
2016-11-22 04:00,136.4275414
2016-11-22 08:00,136.4227216
2016-11-22 12:00,136.4202908
2016-11-22 16:00,136.4166476
2016-11-22 20:00,136.4082678
2016-11-23 00:00,136.4033055
2016-11-23 04:00,136.4028634
2016-11-23 08:00,136.3954874
2016-11-23 12:00,136.3882999
2016-11-23 16:00,136.3881525
2016-11-23 20:00,136.3745592
2016-11-24 00:00,136.3698157
2016-11-24 04:00,136.3631405
2016-11-24 08:00,136.3603349
2016-11-24 12:00,136.354897
2016-11-24 16:00,136.3566222
2016-11-24 20:00,136.3512686
2016-11-25 00:00,136.3457457
2016-11-25 04:00,136.3470441
2016-11-25 08:00,136.3458115
2016-11-25 12:00,136.3501702
2016-11-25 16:00,136.3480016
2016-11-25 20:00,136.3439811
2016-11-26 00:00,136.35021
2016-11-26 04:00,136.3494194
2016-11-26 08:00,136.3481179
2016-11-26 12:00,136.3447252
2016-11-26 16:00,136.3443355
2016-11-26 20:00,136.3383523
2016-11-27 00:00,136.333584
2016-11-27 04:00,136.3355304
2016-11-27 08:00,136.3278533
2016-11-27 12:00,136.3310758
2016-11-27 16:00,136.3204734
2016-11-27 20:00,136.3162161
2016-11-28 00:00,136.3123325
2016-11-28 04:00,136.314161
2016-11-28 08:00,136.3110176
2016-11-28 12:00,136.2952358
2016-11-28 16:00,136.3140507
2016-11-28 20:00,136.3088065
2016-11-29 00:00,136.3049982
2016-11-29 04:00,136.3012282
2016-11-29 08:00,136.301286
2016-11-29 12:00,136.297569
2016-11-29 16:00,136.2966505
2016-11-29 20:00,136.2995132
2016-11-30 00:00,136.2953217
2016-11-30 04:00,136.2942195
2016-11-30 08:00,136.2911946
2016-11-30 12:00,136.2898165
2016-11-30 16:00,136.2860436
2016-11-30 20:00,136.276136
2016-12-01 00:00,136.2704492
2016-12-01 04:00,136.265099
2016-12-01 08:00,136.2727001
2016-12-01 12:00,136.2824302
2016-12-01 16:00,136.2790215
2016-12-01 20:00,136.2817482
2016-12-02 00:00,136.2745356
2016-12-02 04:00,136.2715561
2016-12-02 08:00,136.2676725
2016-12-02 12:00,136.2648251
2016-12-02 16:00,136.2722449
2016-12-02 20:00,136.2671217
2016-12-03 00:00,136.2583027
2016-12-03 04:00,136.2566435
2016-12-03 08:00,136.2554888
2016-12-03 12:00,136.2587283
2016-12-03 16:00,136.2548877
2016-12-03 20:00,136.2557642
2016-12-04 00:00,136.2498334
2016-12-04 04:00,136.2514885
2016-12-04 08:00,136.2520991
2016-12-04 12:00,136.2535844
2016-12-04 16:00,136.2581913
2016-12-04 20:00,136.2539156
2016-12-05 00:00,136.2569805
2016-12-05 04:00,136.2564051
2016-12-05 08:00,136.2494434
2016-12-05 12:00,136.2540923
2016-12-05 16:00,136.2503466
2016-12-05 20:00,136.2496753
2016-12-06 00:00,136.2483604
2016-12-06 04:00,136.2444603
2016-12-06 08:00,136.2474116
2016-12-06 12:00,136.2400958
2016-12-06 16:00,136.2424741
2016-12-06 20:00,136.2373096
2016-12-07 00:00,136.2330326
2016-12-07 04:00,136.2375611
2016-12-07 08:00,136.2398874
2016-12-07 12:00,136.2773092
2016-12-07 16:00,136.292433
2016-12-07 20:00,136.2795993
2016-12-08 00:00,136.2781888
2016-12-08 04:00,136.2882648
2016-12-08 08:00,136.2765111
2016-12-08 12:00,136.2803294
2016-12-08 16:00,136.2795668
2016-12-08 20:00,136.2792357
2016-12-09 00:00,136.2809869
2016-12-09 04:00,136.2773218
2016-12-09 08:00,136.2760999
2016-12-09 12:00,136.2746305
2016-12-09 16:00,136.2764602
2016-12-09 20:00,136.2745558
2016-12-10 00:00,136.2740871
2016-12-10 04:00,136.2709431
2016-12-10 08:00,136.2740187
2016-12-10 12:00,136.2749872
2016-12-10 16:00,136.2792687
2016-12-10 20:00,136.278895
2016-12-11 00:00,136.2774167
2016-12-11 04:00,136.2757592
2016-12-11 08:00,136.2794814
2016-12-11 12:00,136.2779707
2016-12-11 16:00,136.2744373
2016-12-11 20:00,136.2704789
2016-12-12 00:00,136.2719774
2016-12-12 04:00,136.2724013
2016-12-12 08:00,136.2652964
2016-12-12 12:00,136.2594334
2016-12-12 16:00,136.2646686
2016-12-12 20:00,136.2765991
2016-12-13 00:00,136.2759418
2016-12-13 04:00,136.2758086
2016-12-13 08:00,136.2745754
2016-12-13 12:00,136.2728466
2016-12-13 16:00,136.2699414
2016-12-13 20:00,136.2615056
2016-12-14 00:00,136.2635032
