datetime,head
2016-09-07 12:00,138.0507909
2016-09-07 16:00,138.0570409
2016-09-07 20:00,138.0489909
2016-09-08 00:00,138.0464909
2016-09-08 04:00,138.0691909
2016-09-08 08:00,138.0606909
2016-09-08 12:00,138.0534909
2016-09-08 16:00,138.0482409
2016-09-08 20:00,138.0522409
2016-09-09 00:00,138.0526409
2016-09-09 04:00,138.0631409
2016-09-09 08:00,138.0360409
2016-09-09 12:00,138.0357909
2016-09-09 16:00,138.0445409
2016-09-09 20:00,138.0425409
2016-09-10 00:00,138.0600409
2016-09-10 04:00,138.0580409
2016-09-10 08:00,138.0657909
2016-09-10 12:00,138.0629909
2016-09-10 16:00,138.0689909
2016-09-10 20:00,138.0660409
2016-09-11 00:00,138.0585409
2016-09-11 04:00,138.0740909
2016-09-11 08:00,138.0571909
2016-09-11 12:00,138.0358909
2016-09-11 16:00,138.0433909
2016-09-11 20:00,138.0492909
2016-09-12 00:00,138.0635409
2016-09-12 04:00,138.0497909
2016-09-12 08:00,138.0485409
2016-09-12 12:00,138.0393909
2016-09-12 16:00,138.0429409
2016-09-12 20:00,138.0536409
2016-09-13 00:00,138.0436409
2016-09-13 04:00,138.0584409
2016-09-13 08:00,138.0409909
2016-09-13 12:00,138.0364909
2016-09-13 16:00,138.0460409
2016-09-13 20:00,138.0536409
2016-09-14 00:00,138.0604409
2016-09-14 04:00,138.0467409
2016-09-14 08:00,138.0482909
2016-09-14 12:00,138.0472909
2016-09-14 16:00,138.0527409
2016-09-14 20:00,138.0437409
2016-09-15 00:00,138.0459909
2016-09-15 04:00,138.0499909
2016-09-15 08:00,138.0287909
2016-09-15 12:00,138.0225409
2016-09-15 16:00,138.0398909
2016-09-15 20:00,138.0311909
2016-09-16 00:00,138.0414409
2016-09-16 04:00,138.0511409
2016-09-16 08:00,138.0385409
2016-09-16 12:00,138.0322909
2016-09-16 16:00,138.0230409
2016-09-16 20:00,138.0317409
2016-09-17 00:00,138.0398909
2016-09-17 04:00,138.0358909
2016-09-17 08:00,138.0314409
2016-09-17 12:00,138.0433409
2016-09-17 16:00,138.0483409
2016-09-17 20:00,138.0397909
2016-09-18 00:00,138.0346409
2016-09-18 04:00,138.0207409
2016-09-18 08:00,138.0182909
2016-09-18 12:00,138.0167409
2016-09-18 16:00,138.0237909
2016-09-18 20:00,138.0371909
2016-09-19 00:00,138.0496409
2016-09-19 04:00,138.0417409
2016-09-19 08:00,138.0357409
2016-09-19 12:00,138.0279909
2016-09-19 16:00,138.0264909
2016-09-19 20:00,138.0412909
2016-09-20 00:00,138.0434909
2016-09-20 04:00,138.0335409
2016-09-20 08:00,138.0430409
2016-09-20 12:00,138.0262909
2016-09-20 16:00,138.0344409
2016-09-20 20:00,138.0306909
2016-09-21 00:00,138.0381909
2016-09-21 04:00,138.0289909
2016-09-21 08:00,138.0207409
2016-09-21 12:00,138.0321409
2016-09-21 16:00,138.0274409
2016-09-21 20:00,138.0350409
2016-09-22 00:00,138.0320409
2016-09-22 04:00,138.0197909
2016-09-22 08:00,138.0304909
2016-09-22 12:00,138.0160409
2016-09-22 16:00,138.0320409
2016-09-22 20:00,138.0369409
2016-09-23 00:00,138.0361409
2016-09-23 04:00,138.0381909
2016-09-23 08:00,138.0418409
2016-09-23 12:00,138.0377909
2016-09-23 16:00,138.0422909
2016-09-23 20:00,138.0400909
2016-09-24 00:00,138.0482909
2016-09-24 04:00,138.0540409
2016-09-24 08:00,138.0330409
2016-09-24 12:00,138.0316909
2016-09-24 16:00,138.0227409
2016-09-24 20:00,138.0492909
2016-09-25 00:00,138.0304909
2016-09-25 04:00,138.0412909
2016-09-25 08:00,138.0179909
2016-09-25 12:00,138.0276409
2016-09-25 16:00,138.0316409
2016-09-25 20:00,138.0182409
2016-09-26 00:00,138.0250409
2016-09-26 04:00,138.0310409
2016-09-26 08:00,138.0243909
2016-09-26 12:00,138.0166909
2016-09-26 16:00,138.0166909
2016-09-26 20:00,138.0160409
2016-09-27 00:00,138.0330409
2016-09-27 04:00,138.0284909
2016-09-27 08:00,138.0172409
2016-09-27 12:00,138.0182409
2016-09-27 16:00,138.0307909
2016-09-27 20:00,138.0434909
2016-09-28 00:00,138.0523909
2016-09-28 04:00,138.0476409
2016-09-28 08:00,138.0357909
2016-09-28 12:00,138.0340409
2016-09-28 16:00,138.0409909
2016-09-28 20:00,138.0446409
2016-09-29 00:00,138.0530409
2016-09-29 04:00,138.0651409
2016-09-29 08:00,138.0637909
2016-09-29 12:00,138.0489909
2016-09-29 16:00,138.0521409
2016-09-29 20:00,138.0672909
2016-09-30 00:00,138.0484909
2016-09-30 04:00,138.0522909
2016-09-30 08:00,138.0482909
2016-09-30 12:00,138.0265909
2016-09-30 16:00,138.0372909
2016-09-30 20:00,138.0432909
2016-10-01 00:00,138.0358409
2016-10-01 04:00,138.0377909
2016-10-01 08:00,138.0266409
2016-10-01 12:00,138.0013909
2016-10-01 16:00,138.0340909
2016-10-01 20:00,138.0387909
2016-10-02 00:00,138.0335909
2016-10-02 04:00,138.0191909
2016-10-02 08:00,138.0259909
2016-10-02 12:00,138.0002909
2016-10-02 16:00,138.0217909
2016-10-02 20:00,138.0263909
2016-10-03 00:00,138.0239409
2016-10-03 04:00,138.0267909
2016-10-03 08:00,138.0332909
2016-10-03 12:00,138.0060409
2016-10-03 16:00,138.0214909
2016-10-03 20:00,138.0144909
2016-10-04 00:00,138.0097409
2016-10-04 04:00,138.0141909
2016-10-04 08:00,138.0161409
2016-10-04 12:00,138.0007909
2016-10-04 16:00,138.0063409
2016-10-04 20:00,138.0237409
2016-10-05 00:00,138.0282409
2016-10-05 04:00,138.0214409
2016-10-05 08:00,138.0277409
2016-10-05 12:00,138.0099409
2016-10-05 16:00,138.0085409
2016-10-05 20:00,138.0328409
2016-10-06 00:00,138.0177409
2016-10-06 04:00,138.0105409
2016-10-06 08:00,138.0179909
2016-10-06 12:00,137.9814909
2016-10-06 16:00,138.0012909
2016-10-06 20:00,138.0155409
2016-10-07 00:00,138.0207909
2016-10-07 04:00,137.9893409
2016-10-07 08:00,138.0003409
2016-10-07 12:00,137.9860409
2016-10-07 16:00,138.0062909
2016-10-07 20:00,138.0070409
2016-10-08 00:00,138.0027909
2016-10-08 04:00,138.0087909
2016-10-08 08:00,138.0182909
2016-10-08 12:00,138.0100409
2016-10-08 16:00,138.0147909
2016-10-08 20:00,138.0167909
