datetime,head
2015-12-10 16:00,133.72
2015-12-10 20:00,133.7239
2015-12-11 00:00,133.73315
2015-12-11 04:00,133.7239
2015-12-11 08:00,133.73455
2015-12-11 12:00,133.72025
2015-12-11 16:00,133.717
2015-12-11 20:00,133.719
2015-12-12 00:00,133.71215
2015-12-12 04:00,133.72655
2015-12-12 08:00,133.72525
2015-12-12 12:00,133.71225
2015-12-12 16:00,133.72535
2015-12-12 20:00,133.72165
2015-12-13 00:00,133.7318
2015-12-13 04:00,133.70735
2015-12-13 08:00,133.7187
2015-12-13 12:00,133.68975
2015-12-13 16:00,133.7174
2015-12-13 20:00,133.72515
2015-12-14 00:00,133.7154
2015-12-14 04:00,133.72945
2015-12-14 08:00,133.73155
2015-12-14 12:00,133.70535
2015-12-14 16:00,133.6988
2015-12-14 20:00,133.68085
2015-12-15 00:00,133.6748
2015-12-15 04:00,133.6751
2015-12-15 08:00,133.6692
2015-12-15 12:00,133.68765
2015-12-15 16:00,133.71095
2015-12-15 20:00,133.68365
2015-12-16 00:00,133.67915
2015-12-16 04:00,133.69035
2015-12-16 08:00,133.66205
2015-12-16 12:00,133.65805
2015-12-16 16:00,133.6548
2015-12-16 20:00,133.65445
2015-12-17 00:00,133.6551
2015-12-17 04:00,133.6553
2015-12-17 08:00,133.6612
2015-12-17 12:00,133.6586
2015-12-17 16:00,133.66155
2015-12-17 20:00,133.65925
2015-12-18 00:00,133.66905
2015-12-18 04:00,133.669
2015-12-18 08:00,133.66335
2015-12-18 12:00,133.68045
2015-12-18 16:00,133.67365
2015-12-18 20:00,133.6882
2015-12-19 00:00,133.70235
2015-12-19 04:00,133.6861
2015-12-19 08:00,133.6823
2015-12-19 12:00,133.681
2015-12-19 16:00,133.6838
2015-12-19 20:00,133.68775
2015-12-20 00:00,133.70295
2015-12-20 04:00,133.7044
2015-12-20 08:00,133.6985
2015-12-20 12:00,133.70635
2015-12-20 16:00,133.71375
2015-12-20 20:00,133.7095
2015-12-21 00:00,133.70645
2015-12-21 04:00,133.7187
2015-12-21 08:00,133.70145
2015-12-21 12:00,133.6944
2015-12-21 16:00,133.69905
2015-12-21 20:00,133.6978
2015-12-22 00:00,133.69775
2015-12-22 04:00,133.70135
2015-12-22 08:00,133.69905
2015-12-22 12:00,133.6935
2015-12-22 16:00,133.6748
2015-12-22 20:00,133.68905
2015-12-23 00:00,133.6851
2015-12-23 04:00,133.7049
2015-12-23 08:00,133.7069
2015-12-23 12:00,133.69265
2015-12-23 16:00,133.6765
2015-12-23 20:00,133.69205
2015-12-24 00:00,133.6982
2015-12-24 04:00,133.69975
2015-12-24 08:00,133.6983
2015-12-24 12:00,133.6788
2015-12-24 16:00,133.67315
2015-12-24 20:00,133.6781
2015-12-25 00:00,133.6928
2015-12-25 04:00,133.69635
2015-12-25 08:00,133.68635
2015-12-25 12:00,133.6852
2015-12-25 16:00,133.6832
2015-12-25 20:00,133.6941
2015-12-26 00:00,133.70365
2015-12-26 04:00,133.70475
2015-12-26 08:00,133.7123
2015-12-26 12:00,133.7106
2015-12-26 16:00,133.71945
2015-12-26 20:00,133.71855
2015-12-27 00:00,133.68255
2015-12-27 04:00,133.70655
2015-12-27 08:00,133.6912
2015-12-27 12:00,133.6759
2015-12-27 16:00,133.6633
2015-12-27 20:00,133.67585
2015-12-28 00:00,133.6581
2015-12-28 04:00,133.686
2015-12-28 08:00,133.69295
2015-12-28 12:00,133.67015
2015-12-28 16:00,133.7161
2015-12-28 20:00,133.70735
2015-12-29 00:00,133.7236
2015-12-29 04:00,133.7253
2015-12-29 08:00,133.72095
2015-12-29 12:00,133.6802
2015-12-29 16:00,133.6707
2015-12-29 20:00,133.68545
2015-12-30 00:00,133.6579
2015-12-30 04:00,133.6444
2015-12-30 08:00,133.65785
2015-12-30 12:00,133.6618
2015-12-30 16:00,133.64815
2015-12-30 20:00,133.6445
2015-12-31 00:00,133.63005
2015-12-31 04:00,133.6593
2015-12-31 08:00,133.67305
2015-12-31 12:00,133.6805
2015-12-31 16:00,133.6799
2015-12-31 20:00,133.64995
2016-01-01 00:00,133.6505
2016-01-01 04:00,133.6476
2016-01-01 08:00,133.66085
2016-01-01 12:00,133.6402
2016-01-01 16:00,133.64505
2016-01-01 20:00,133.6427
2016-01-02 00:00,133.64555
2016-01-02 04:00,133.65395
