datetime,head
2016-11-15 12:00,136.831
2016-11-15 16:00,136.8264114
2016-11-15 20:00,136.8062213
2016-11-16 00:00,136.8321217
2016-11-16 04:00,136.8289606
2016-11-16 08:00,136.8574102
2016-11-16 12:00,136.8599595
2016-11-16 16:00,136.8519039
2016-11-16 20:00,136.8418088
2016-11-17 00:00,136.8435423
2016-11-17 04:00,136.8317138
2016-11-17 08:00,136.8386478
2016-11-17 12:00,136.8419108
2016-11-17 16:00,136.8368123
2016-11-17 20:00,136.8402793
2016-11-18 00:00,136.834365
2016-11-18 04:00,136.8441541
2016-11-18 08:00,136.8508842
2016-11-18 12:00,136.8500684
2016-11-18 16:00,136.8422167
2016-11-18 20:00,136.8554728
2016-11-19 00:00,136.8498645
2016-11-19 04:00,136.858328
2016-11-19 08:00,136.8586339
2016-11-19 12:00,136.8629166
2016-11-19 16:00,136.8618969
2016-11-19 20:00,136.8498645
2016-11-20 00:00,136.8682191
2016-11-20 04:00,136.8681171
2016-11-20 08:00,136.8592457
2016-11-20 12:00,136.8569004
2016-11-20 16:00,136.8518019
2016-11-20 20:00,136.8608772
2016-11-21 00:00,136.87189
2016-11-21 04:00,136.8714821
2016-11-21 08:00,136.8666895
2016-11-21 12:00,136.8671994
2016-11-21 16:00,136.8576142
2016-11-21 20:00,136.8757648
2016-11-22 00:00,136.868525
2016-11-22 04:00,136.875357
2016-11-22 08:00,136.8680151
2016-11-22 12:00,136.8762747
2016-11-22 16:00,136.8781101
2016-11-22 20:00,136.8767845
2016-11-23 00:00,136.8725018
2016-11-23 04:00,136.8713801
2016-11-23 08:00,136.8745412
2016-11-23 12:00,136.8758668
2016-11-23 16:00,136.8749491
2016-11-23 20:00,136.8712782
2016-11-24 00:00,136.8726038
2016-11-24 04:00,136.8668934
2016-11-24 08:00,136.8730116
2016-11-24 12:00,136.8682191
2016-11-24 16:00,136.8726038
2016-11-24 20:00,136.8662816
2016-11-25 00:00,136.8625087
2016-11-25 04:00,136.8666895
2016-11-25 08:00,136.8587358
2016-11-25 12:00,136.865058
2016-11-25 16:00,136.8665875
